checkpoint,dataset_name,subset_name,test_size,time,prompt_name,accuracy
google/flan-t5-xl,anli,,200,2.9154555797576904,MNLI crowdsource,0.205
google/flan-t5-xl,anli,,200,17.49018955230713,should assume,0.47
google/flan-t5-xl,anli,,200,22.3111732006073,does it follow that,0.445
google/flan-t5-xl,anli,,200,2.520026922225952,GPT-3 style,0.515
google/flan-t5-xl,anli,,200,17.77897810935974,based on the previous passage,0.505
google/flan-t5-xl,anli,,200,17.87999939918518,justified in saying,0.53
google/flan-t5-xl,anli,,200,8.108978748321533,take the following as truth,0.235
google/flan-t5-xl,anli,,200,13.991375207901001,must be true,0.475
google/flan-t5-xl,anli,,200,8.041616439819336,can we infer,0.435
google/flan-t5-xl,anli,,200,7.8741960525512695,guaranteed/possible/impossible,0.105
google/flan-t5-xl,anli,,200,9.041588068008423,always/sometimes/never,0.125
google/flan-t5-xl,anli,,200,6.3757970333099365,does this imply,0.52
google/flan-t5-xl,anli,,200,4.2200493812561035,consider always/sometimes/never,0.405
google/flan-t5-xl,anli,,200,7.49706506729126,claim true/false/inconclusive,0.235
google/flan-t5-xl,anli,,200,22.598285913467407,guaranteed true,0.475
google/flan-t5-xl,super_glue,wsc.fixed,104,14.294192790985107,does the pronoun refer to,0.6442307692307693
google/flan-t5-xl,super_glue,wsc.fixed,104,14.353985071182251,by p they mean,0.5673076923076923
google/flan-t5-xl,super_glue,wsc.fixed,104,15.341645956039429,in other words,0.375
google/flan-t5-xl,super_glue,wsc.fixed,104,15.637705087661743,I think they mean,0.5769230769230769
google/flan-t5-xl,super_glue,wsc.fixed,104,14.393000364303589,does p stand for,0.625
google/flan-t5-xl,super_glue,wsc.fixed,104,1.7634661197662354,GPT-3 Style,0.6346153846153846
google/flan-t5-xl,super_glue,wsc.fixed,104,5.373530387878418,replaced with,0.5865384615384616
google/flan-t5-xl,super_glue,wsc.fixed,104,8.981698274612427,p is/are r,0.47115384615384615
google/flan-t5-xl,super_glue,wsc.fixed,104,10.808881521224976,the pronoun refers to,0.33653846153846156
google/flan-t5-xl,super_glue,wsc.fixed,104,5.783601760864258,Who or what is/are,0.3557692307692308
google/flan-t5-xl,winogrande,winogrande_xl,200,1.1395289897918701,does underscore refer to,0.61
google/flan-t5-xl,winogrande,winogrande_xl,200,2.8758018016815186,stand for,0.515
google/flan-t5-xl,winogrande,winogrande_xl,200,1.739060878753662,underscore refer to,0.735
google/flan-t5-xl,winogrande,winogrande_xl,200,1.2819604873657227,fill in the blank,0.72
google/flan-t5-xl,winogrande,winogrande_xl,200,1.2573521137237549,Replace,0.78
google/flan-t5-xl,super_glue,wic,200,28.508158206939697,question-context-meaning-with-label,0.365
google/flan-t5-xl,super_glue,wic,200,27.869104862213135,question-context-meaning,0.0
google/flan-t5-xl,super_glue,wic,200,25.82344102859497,grammar_homework,0.305
google/flan-t5-xl,super_glue,wic,200,10.505553007125854,affirmation_true_or_false,0.43
google/flan-t5-xl,super_glue,wic,200,0.944957971572876,GPT-3-prompt,0.62
google/flan-t5-xl,super_glue,wic,200,32.060216665267944,same_sense,0.31
google/flan-t5-xl,super_glue,wic,200,1.3958582878112793,question-context,0.015
google/flan-t5-xl,super_glue,wic,200,3.2795300483703613,GPT-3-prompt-with-label,0.305
google/flan-t5-xl,super_glue,wic,200,31.98139452934265,polysemous,0.34
google/flan-t5-xl,super_glue,wic,200,31.9063503742218,similar-sense,0.0
google/flan-t5-xl,hellaswag,,200,8.722886323928833,Predict ending with hint,0.0
google/flan-t5-xl,hellaswag,,200,12.008801221847534,Randomized prompts template,0.0
google/flan-t5-xl,hellaswag,,200,8.848804712295532,complete_first_then,0.01
google/flan-t5-xl,hellaswag,,200,50.46851301193237,if_begins_how_continues,0.035
google/flan-t5-xl,super_glue,copa,100,1.1920394897460938,exercise,0.73
google/flan-t5-xl,super_glue,copa,48,8.948876142501831,"…What could happen next, C1 or C2?",0.4375
google/flan-t5-xl,super_glue,copa,100,1.2009358406066895,i_am_hesitating,0.8
google/flan-t5-xl,super_glue,copa,100,1.128617286682129,plausible_alternatives,0.77
google/flan-t5-xl,super_glue,copa,100,18.166242361068726,"C1 or C2? premise, so/because…",0.09
google/flan-t5-xl,super_glue,copa,48,1.4922373294830322,"…As a result, C1 or C2?",0.08333333333333333
google/flan-t5-xl,super_glue,copa,100,1.649217128753662,best_option,0.73
google/flan-t5-xl,super_glue,copa,52,5.395928144454956,…which may be caused by,0.1346153846153846
google/flan-t5-xl,super_glue,copa,100,1.1589093208312988,more likely,0.74
google/flan-t5-xl,super_glue,copa,100,1.1198461055755615,cause_effect,0.82
google/flan-t5-xl,super_glue,copa,52,9.123974323272705,…why? C1 or C2,0.21153846153846154
google/flan-t5-xl,super_glue,copa,100,1.1977818012237549,choose,0.71
